handle,Vendor,title,Body (HTML),Type,Product Category,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,status
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,7,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,14K White Gold,size,7.5,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,7.5,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,14K White Gold,size,8,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,8,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,14K White Gold,size,8.5,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,8.5,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,14K White Gold,size,9,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,9,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,14K White Gold,size,I Don't Know,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
11034,Brilliance,Blooming Solitaire Engagement Ring in White Gold,"Simplicity meets sophistication in this elegant solitaire engagement ring. The polished White Gold is perfectly designed to showcase your chosen center stone. Truly an epitome of understated luxury. Proudly made in the USA.
",jewellery,Engagement_rings,TRUE,color,18K White Gold,size,I Don't Know,0,shopify,999,deny,manual,550,550,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/blooming-solitaire-engagement-ring-white-gold/1whiterenderingbloomingsolitaireengagementringtop00000.jpg",1,Blooming Solitaire Engagement Ring in White Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,4,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,4,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,4.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,4.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,5.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,5.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,6,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,6,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,6.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,6.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,7,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,7,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,7.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,7.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,8,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,8,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,8.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,8.5,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,9,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,9,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,I Don't Know,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
15304,Brilliance,Six-Prong Solitaire Engagement Ring in Yellow Gold,"Proudly made in the USA, this yellow gold solitaire engagement ring setting is 2.5 millimeters wide and features a six prong setting in platinum, securing your choice of center diamond. Comfort-Fit.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,I Don't Know,0,shopify,999,deny,manual,560,560,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/six-prong-solitaire-engagement-ring-yellow-gold/1yellowrenderingsixprongsolitaireengagementringinyellowgoldtop.jpg.jpeg",1,Six-Prong Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,4,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,4,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,4.5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,4.5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,14K Yellow Gold,size,5.5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
11193,Brilliance,Dainty Solitaire Engagement Ring in Yellow Gold,"This dainty solitaire engagement ring features a slim yellow gold band that elegantly showcases the diamond's brilliance. Its minimalist design offers timeless sophistication, perfect for a refined and understated look. Handcrafted by our skilled jewelry artisans in the USA.",jewellery,Engagement_rings,TRUE,color,18K Yellow Gold,size,5.5,0,shopify,999,deny,manual,595,595,TRUE,TRUE,,"https://www.brilliance.com//cdn-cgi/image/f=webp,width=900,height=900,quality=90/sites/default/files/engagement-rings/dainty-solitaire-engagement-ring-yellow-gold/1yellowrenderingdaintysolitaireengagementringtop00000.jpg",1,Dainty Solitaire Engagement Ring in Yellow Gold,active
